"","rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
"4719",3849.51858391099,2,1,1,19,"主卧","中楼层","是","朝阳","集中供暖"
"4720",4347.48064255404,2,1,1,18,"主卧","中楼层","是","海淀","集中供暖"
"4721",4089.44340968209,2,1,1,14,"次卧","中楼层","是","海淀","集中供暖"
"4722",4059.40687864157,3,1,1,18,"主卧","低楼层","否","海淀","集中供暖"
"4723",3551.37104267389,3,1,1,12,"次卧","低楼层","否","海淀","集中供暖"
"4724",3025.3358949202,3,1,1,7,"次卧","低楼层","否","海淀","集中供暖"
"4725",3263.30142842603,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"4726",3479.26763614597,3,1,1,12,"主卧","低楼层","是","朝阳","集中供暖"
"4727",5400.23451094832,3,1,1,19,"主卧","高楼层","是","朝阳","自采暖"
"4728",3689.20204561973,3,1,1,9,"次卧","高楼层","是","朝阳","自采暖"
"4729",2423.17023286978,4,1,1,11,"主卧","中楼层","是","大兴","集中供暖"
"4730",2417.13906533558,4,1,1,11,"次卧","中楼层","是","大兴","集中供暖"
"4731",2863.10853558631,2,1,1,12,"主卧","中楼层","是","石景山","集中供暖"
"4732",2056.07863612774,4,1,1,11,"次卧","高楼层","是","顺义","集中供暖"
"4733",2203.04935940672,4,1,1,13,"次卧","高楼层","是","顺义","集中供暖"
"4734",2877.02069781562,4,1,1,24,"主卧","高楼层","是","顺义","集中供暖"
"4735",2363.99264369673,4,1,1,17,"次卧","高楼层","是","顺义","集中供暖"
"4736",2340.96518934664,3,1,1,16,"主卧","中楼层","是","大兴","集中供暖"
"4737",2022.93832702052,3,1,1,11,"次卧","中楼层","是","大兴","集中供暖"
"4738",5157.91204893646,2,1,1,22,"主卧","低楼层","是","朝阳","集中供暖"
"4739",1747.88634727962,3,1,1,9,"次卧","中楼层","否","大兴","集中供暖"
"4740",1931.86121420643,3,1,1,11,"次卧","中楼层","否","大兴","集中供暖"
"4741",2145.83664184873,3,1,1,16,"主卧","中楼层","否","大兴","集中供暖"
"4742",3021.81262231779,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"4743",2854.78914770832,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"4744",3725.76621010244,3,1,1,20,"主卧","低楼层","是","朝阳","集中供暖"
"4745",3214.74380157353,3,1,1,17,"次卧","高楼层","是","昌平","集中供暖"
"4746",4075.72191419007,3,1,1,22,"主卧","高楼层","是","昌平","集中供暖"
"4747",3137.70054001936,3,1,1,17,"次卧","高楼层","是","昌平","集中供暖"
"4748",3039.67967113124,2,1,1,16,"主卧","高楼层","是","石景山","集中供暖"
"4749",2743.65929960168,2,1,1,15,"次卧","高楼层","是","石景山","集中供暖"
"4750",2588.63941751636,2,1,1,14,"主卧","高楼层","是","通州","集中供暖"
"4751",2397.62001697411,2,1,1,11,"次卧","高楼层","是","通州","集中供暖"
"4752",1907.60109009032,3,1,1,14,"次卧","低楼层","是","大兴","自采暖"
"4753",1979.58262900029,3,1,1,14,"次卧","低楼层","是","大兴","自采暖"
"4754",3283.56462586247,2,1,1,18,"主卧","高楼层","是","朝阳","集中供暖"
"4755",2595.54707286163,2,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
"4756",2151.529962212,4,1,1,12,"次卧","中楼层","是","通州","集中供暖"
"4757",2002.51328616023,4,1,1,9,"次卧","中楼层","是","通州","集中供暖"
"4758",3057.49703698841,4,1,1,28,"主卧","中楼层","是","通州","集中供暖"
"4759",3796.48120701687,3,1,1,30,"主卧","低楼层","是","通州","集中供暖"
"4760",2603.46578860702,3,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"4761",2599.45077416402,3,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"4762",1945.43615613942,4,1,1,11,"主卧","低楼层","否","通州","集中供暖"
"4763",3541.4219270337,3,1,1,13,"主卧","低楼层","是","朝阳","集中供暖"
"4764",2054.40807939874,3,1,1,9,"次卧","低楼层","是","大兴","集中供暖"
"4765",3962.3946058402,3,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
"4766",2524.3814990198,3,1,1,16,"次卧","高楼层","否","大兴","集中供暖"
"4767",2647.36875165754,4,1,1,13,"主卧","高楼层","否","丰台","集中供暖"
"4768",1633.35635653385,3,1,1,8,"次卧","中楼层","是","房山","集中供暖"
"4769",2493.34430649165,3,1,1,11,"次卧","高楼层","是","昌平","集中供暖"
"4770",1694.33259443825,3,1,1,7,"次卧","高楼层","是","房山","集中供暖"
"4771",2023.32121334734,4,1,1,5,"次卧","低楼层","否","朝阳","集中供暖"
"4772",2531.3101562607,3,1,1,13,"主卧","低楼层","是","朝阳","集中供暖"
"4773",3097.29941628998,4,1,1,10,"次卧","中楼层","是","丰台","集中供暖"
"4774",2760.28898661831,4,1,1,10,"次卧","中楼层","是","海淀","自采暖"
"4775",3089.27886050189,2,1,1,17,"次卧","中楼层","是","朝阳","集中供暖"
"4776",3023.26903127143,4,1,1,13,"次卧","低楼层","是","昌平","自采暖"
"4777",4425.2594923336,2,1,1,15,"次卧","低楼层","是","朝阳","集中供暖"
"4778",2680.2502371723,4,1,1,20,"主卧","高楼层","是","大兴","集中供暖"
"4779",2460.24125934994,2,1,1,11,"主卧","低楼层","否","海淀","自采暖"
"4780",2192.2325525086,4,1,1,15,"次卧","中楼层","是","通州","自采暖"
"4781",2790.22411037108,3,1,1,14,"主卧","高楼层","是","丰台","集中供暖"
"4782",2088.21592674196,3,1,1,10,"主卧","高楼层","是","通州","集中供暖"
"4783",3133.20799550852,3,1,1,13,"次卧","高楼层","是","昌平","自采暖"
"4784",2390.2003106416,3,1,1,12,"次卧","低楼层","是","昌平","集中供暖"
"4785",2184.19286619635,4,1,1,13,"主卧","低楼层","否","昌平","集中供暖"
"4786",2084.18565631303,3,1,1,13,"次卧","中楼层","否","通州","集中供暖"
"4787",3293.17867521758,4,1,1,15,"主卧","高楼层","是","丰台","自采暖"
"4788",2506.17191722222,4,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
"4789",2695.16537672595,4,1,1,9,"次卧","中楼层","是","昌平","自采暖"
"4790",2089.15904821501,4,1,1,8,"次卧","高楼层","是","大兴","集中供暖"
"4791",1988.15292626322,4,1,1,14,"次卧","中楼层","否","昌平","自采暖"
"4792",2499.14700553229,4,1,1,16,"次卧","高楼层","是","大兴","集中供暖"
"4793",2005.14128077208,4,1,1,8,"次卧","中楼层","是","通州","集中供暖"
"4794",2763.13574682075,5,1,1,10,"次卧","中楼层","是","昌平","自采暖"
"4795",1688.13039860491,3,1,1,13,"次卧","中楼层","否","房山","自采暖"
"4796",2646.12523113964,3,1,1,14,"主卧","中楼层","是","朝阳","自采暖"
"4797",2643.12023952851,4,2,1,13,"主卧","高楼层","是","丰台","集中供暖"
"4798",2680.11541896352,4,1,1,9,"次卧","低楼层","是","石景山","集中供暖"
"4799",2634.11076472498,4,1,1,13,"次卧","高楼层","是","朝阳","集中供暖"
"4800",2701.10627218132,3,1,1,8,"次卧","中楼层","是","西城","集中供暖"
"4801",2321.10193678891,3,1,1,16,"主卧","高楼层","是","通州","集中供暖"
"4802",2631.09775409176,3,1,1,8,"次卧","高楼层","是","海淀","自采暖"
"4803",4186.09371972117,3,1,1,12,"次卧","中楼层","是","西城","集中供暖"
"4804",3854.08982939541,3,1,1,25,"主卧","中楼层","是","朝阳","集中供暖"
"4805",2751.08607891928,3,1,1,7,"次卧","低楼层","是","昌平","集中供暖"
"4806",2002.0824641836,3,1,1,11,"次卧","高楼层","是","通州","集中供暖"
"4807",3326.07898116479,3,1,1,16,"主卧","高楼层","是","丰台","集中供暖"
"4808",2756.07562592423,3,1,1,7,"次卧","高楼层","是","昌平","集中供暖"
"4809",2638.07239460774,4,1,1,15,"主卧","低楼层","是","朝阳","自采暖"
"4810",2604.06928344489,4,1,1,29,"主卧","高楼层","否","通州","集中供暖"
"4811",2024.06628874838,3,1,1,13,"主卧","高楼层","否","通州","集中供暖"
"4812",2342.0634069133,3,1,1,10,"次卧","中楼层","否","石景山","集中供暖"
"4813",1781.06063441642,3,1,1,12,"次卧","中楼层","是","房山","自采暖"
"4814",2211.05796781537,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
"4815",2662.05540374792,3,1,1,9,"次卧","中楼层","是","海淀","集中供暖"
"4816",2844.05293893106,3,1,1,12,"次卧","高楼层","否","朝阳","自采暖"
"4817",3105.05057016018,3,1,1,8,"次卧","低楼层","是","丰台","集中供暖"
"4818",3456.0482943082,3,1,1,8,"主卧","中楼层","是","海淀","自采暖"
"4819",2632.0461083246,4,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
"4820",1730.04400923455,3,1,1,11,"主卧","低楼层","否","通州","集中供暖"
"4821",6547.04199413787,4,1,1,27,"主卧","中楼层","是","朝阳","集中供暖"
"4822",2264.04006020815,4,1,1,13,"次卧","低楼层","否","顺义","集中供暖"
"4823",2155.03820469164,3,1,1,13,"主卧","中楼层","是","通州","集中供暖"
"4824",2136.03642490632,4,1,1,25,"主卧","中楼层","是","房山","集中供暖"
"4825",2690.03471824082,4,1,1,7,"次卧","低楼层","是","丰台","集中供暖"
"4826",1938.03308215336,3,1,1,11,"次卧","中楼层","否","顺义","集中供暖"
"4827",3489.03151417073,3,1,1,17,"次卧","高楼层","否","海淀","集中供暖"
"4828",2023.03001188715,3,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
"4829",2216.02857296324,3,1,1,13,"主卧","低楼层","是","通州","集中供暖"
"4830",3762.0271951249,3,1,1,11,"主卧","中楼层","是","海淀","自采暖"
"4831",2471.02587616216,2,1,1,8,"次卧","低楼层","是","石景山","集中供暖"
"4832",2396.02461392814,4,1,1,8,"次卧","中楼层","是","昌平","集中供暖"
"4833",3186.02340633786,2,1,1,16,"主卧","中楼层","是","丰台","集中供暖"
"4834",2601.02225136715,3,1,1,12,"次卧","中楼层","否","丰台","集中供暖"
"4835",4629.02114705149,3,1,1,19,"主卧","中楼层","是","海淀","自采暖"
"4836",1814.02009148492,4,1,1,20,"主卧","高楼层","是","昌平","集中供暖"
"4837",2672.01908281884,3,1,1,11,"次卧","低楼层","是","丰台","集中供暖"
"4838",2675.01811926092,3,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
"4839",2421.01719907394,2,1,1,9,"次卧","低楼层","是","通州","集中供暖"
"4840",2271.01632057467,3,1,1,8,"次卧","低楼层","是","朝阳","自采暖"
"4841",2088.01548213269,3,1,1,19,"主卧","高楼层","是","昌平","集中供暖"
"4842",4505.01468216932,5,1,1,28,"次卧","中楼层","是","西城","集中供暖"
"4843",4210.01391915644,2,1,1,21,"主卧","高楼层","是","海淀","集中供暖"
"4844",4676.01319161539,2,1,1,15,"主卧","低楼层","是","海淀","集中供暖"
"4845",3693.01249811586,4,1,1,9,"次卧","高楼层","是","海淀","集中供暖"
"4846",2001.01183727473,3,1,1,10,"次卧","中楼层","是","大兴","集中供暖"
"4847",2598.01120775503,2,1,1,15,"主卧","低楼层","否","丰台","集中供暖"
"4848",1987.01060826479,4,1,1,10,"次卧","高楼层","是","昌平","集中供暖"
"4849",2227.01003755598,4,1,1,15,"主卧","高楼层","是","大兴","集中供暖"
"4850",4011.00949442341,2,1,1,14,"主卧","中楼层","是","朝阳","集中供暖"
"4851",3536.00897770367,4,1,1,10,"次卧","高楼层","否","海淀","集中供暖"
"4852",2844.00848627409,3,1,1,14,"主卧","低楼层","否","朝阳","自采暖"
"4853",2633.00801905163,4,1,1,9,"次卧","中楼层","否","海淀","集中供暖"
"4854",1764.00757499192,3,1,1,10,"主卧","高楼层","是","房山","集中供暖"
"4855",2483.00715308818,3,1,1,10,"主卧","高楼层","是","顺义","集中供暖"
"4856",2495.00675237023,3,1,1,10,"主卧","高楼层","是","顺义","集中供暖"
"4857",3240.00637190346,3,1,1,13,"主卧","低楼层","否","朝阳","集中供暖"
"4858",2875.0060107879,3,1,1,13,"主卧","高楼层","否","朝阳","集中供暖"
"4859",3125.00566815721,4,1,1,24,"主卧","高楼层","是","通州","集中供暖"
"4860",1854.0053431777,3,1,1,8,"次卧","中楼层","否","通州","集中供暖"
"4861",3671.00503504743,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"4862",2071.00474299526,3,1,1,8,"次卧","高楼层","是","大兴","集中供暖"
"4863",2526.00446627995,2,1,1,11,"主卧","低楼层","是","朝阳","自采暖"
"4864",2672.00420418923,4,1,1,12,"次卧","低楼层","是","昌平","集中供暖"
"4865",3101.00395603894,4,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
"4866",3063.00372117218,3,1,1,11,"主卧","高楼层","是","海淀","自采暖"
"4867",2338.00349895841,3,1,1,20,"主卧","中楼层","是","昌平","集中供暖"
"4868",3462.00328879266,4,1,1,16,"主卧","高楼层","是","通州","集中供暖"
"4869",2270.00309009469,3,1,1,14,"主卧","高楼层","是","通州","集中供暖"
"4870",1369.0029023082,4,1,1,10,"次卧","高楼层","是","房山","自采暖"
"4871",2687.00272490002,3,1,1,11,"次卧","低楼层","否","朝阳","自采暖"
"4872",3302.00255735938,2,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
"4873",2999.00239919711,3,1,1,14,"次卧","高楼层","是","朝阳","集中供暖"
"4874",3454.00224994495,2,1,1,9,"主卧","低楼层","是","朝阳","集中供暖"
"4875",2076.0021091548,4,1,1,9,"次卧","中楼层","是","大兴","集中供暖"
"4876",2877.00197639802,3,1,1,8,"次卧","中楼层","是","朝阳","自采暖"
"4877",2466.00185126477,3,1,1,13,"主卧","低楼层","否","大兴","集中供暖"
"4878",2660.00173336332,4,1,1,8,"次卧","高楼层","是","丰台","集中供暖"
"4879",2674.00162231937,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
"4880",2531.00151777548,4,1,1,6,"次卧","高楼层","是","丰台","集中供暖"
"4881",2515.00141939039,3,1,1,10,"次卧","低楼层","否","朝阳","自采暖"
"4882",3155.00132683844,4,1,1,7,"次卧","低楼层","是","朝阳","集中供暖"
"4883",3373.00123980901,4,1,1,22,"主卧","低楼层","否","朝阳","集中供暖"
"4884",2996.00115800588,5,1,1,27,"主卧","中楼层","是","大兴","自采暖"
"4885",2582.00108114673,4,1,1,8,"次卧","中楼层","是","海淀","集中供暖"
"4886",2245.00100896259,4,1,1,12,"次卧","低楼层","是","大兴","集中供暖"
"4887",3674.0009411973,2,1,1,15,"主卧","高楼层","是","丰台","集中供暖"
"4888",2535.00087760701,2,1,1,16,"主卧","中楼层","是","通州","集中供暖"
"4889",3159.00081795969,4,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"4890",3311.00076203464,4,1,1,24,"主卧","中楼层","是","朝阳","集中供暖"
"4891",2793.00070962203,3,1,1,9,"次卧","低楼层","是","东城","集中供暖"
"4892",4140.00066052245,3,1,1,11,"次卧","中楼层","是","丰台","集中供暖"
"4893",3413.00061454647,3,1,1,20,"主卧","低楼层","是","昌平","自采暖"
"4894",4499.00057151424,3,1,1,19,"主卧","高楼层","是","昌平","集中供暖"
"4895",3487.00053125503,4,1,1,11,"次卧","低楼层","是","朝阳","集中供暖"
"4896",3764.00049360689,3,1,1,11,"主卧","中楼层","是","海淀","自采暖"
"4897",2264.00045841625,4,1,1,11,"次卧","低楼层","是","丰台","集中供暖"
"4898",3122.00042553753,3,1,1,9,"次卧","低楼层","是","丰台","集中供暖"
"4899",3120.00039483282,4,1,1,14,"主卧","低楼层","是","朝阳","集中供暖"
"4900",2023.0003661715,3,1,1,14,"次卧","中楼层","是","通州","自采暖"
"4901",3699.00033942994,3,1,1,11,"次卧","高楼层","是","朝阳","自采暖"
"4902",1898.00031449115,4,1,1,11,"次卧","高楼层","否","顺义","自采暖"
"4903",2547.00029124452,3,1,1,14,"主卧","中楼层","是","顺义","集中供暖"
"4904",2764.00026958545,4,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"4905",2375.00024941515,3,1,1,14,"主卧","低楼层","否","大兴","集中供暖"
"4906",2060.00023064029,3,1,1,9,"主卧","中楼层","否","顺义","集中供暖"
"4907",3349.00021317278,3,1,1,8,"次卧","中楼层","是","海淀","自采暖"
"4908",1956.00019692953,4,1,1,8,"次卧","低楼层","是","丰台","自采暖"
"4909",2593.00018183213,3,1,1,9,"次卧","低楼层","是","海淀","集中供暖"
"4910",2303.00016780672,3,1,1,12,"次卧","中楼层","是","通州","集中供暖"
"4911",3151.00015478369,3,1,1,11,"主卧","低楼层","是","丰台","集中供暖"
"4912",2633.00014269747,3,1,1,12,"主卧","低楼层","是","通州","集中供暖"
"4913",2205.00013148638,3,1,1,7,"次卧","中楼层","是","顺义","集中供暖"
"4914",3772.00012109237,5,1,2,17,"次卧","低楼层","是","朝阳","集中供暖"
"4915",3688.00011146086,3,1,1,17,"主卧","低楼层","是","丰台","集中供暖"
"4916",1855.00010254056,3,1,1,10,"次卧","高楼层","是","丰台","集中供暖"
"4917",2403.00009428328,2,1,1,8,"次卧","高楼层","是","丰台","集中供暖"
"4918",3225.00008664378,5,1,1,23,"主卧","中楼层","是","顺义","集中供暖"
"4919",3238.00007957961,2,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
"4920",2744.00007305095,2,1,1,16,"主卧","中楼层","是","朝阳","集中供暖"
"4921",2769.00006702049,4,1,1,16,"主卧","高楼层","是","海淀","集中供暖"
"4922",2162.00006145324,4,1,1,13,"主卧","中楼层","否","通州","集中供暖"
"4923",2664.00005631646,3,1,1,8,"次卧","高楼层","是","朝阳","自采暖"
"4924",2544.00005157951,3,1,1,10,"次卧","中楼层","是","丰台","集中供暖"
"4925",1789.00004721371,4,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
"4926",2575.00004319225,4,1,1,8,"次卧","中楼层","是","海淀","集中供暖"
